"TimeStamp","Counter","PresenceState","MovementIntervalCount","DetectionCount","MovementSlowItem","MovementFastItem","DetectionDistance","DetectionRadarCrossSection","DetectionVelocity"
"2018-04-24T09:57:31.768-05:00","4163","1","137","0","[13.9518,7.29927,8.75912,12.0438,13.8686,20.8029,22.6277,29.1971,30.6569,13.8686,2.18978,0,0,8.0292,15.3285,12.0438,1.82482,0.729927,2.18978,1.45985,1.82482,2.18978,0,1.09489,1.09489,0.729927,1.45985,2.55474,0.729927,0,0.729927,0,0,0,0,0,0,0,0,5.10949,47.0803,74.0876,89.781,85.4015,83.5766,78.1022,80.292,72.6277,54.3796,51.4599,54.0146,49.635,41.2409,33.5766,21.5328,13.1387,7.66423,1.09489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66423,57.2993,80.292,87.2263,87.9562,61.3139,39.4161,71.1679,84.6715,82.8467,46.7153,4.37956,12.0438,6.20438,0.729927,2.18978,1.09489,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09489,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,2.18978,0.364964,0,0]","[14.4231,53.8462,76.9231,73.0769,76.9231,76.9231,53.8462,26.9231,23.0769,19.2308,15.3846,11.5385,23.0769,23.0769,19.2308,3.84615,0,3.84615,0,0,0,0,0,0,3.84615,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,38.4615,38.4615,38.4615,34.6154,42.3077,53.8462,53.8462,34.6154,23.0769,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,46.1538,69.2308,96.1538,88.4615,73.0769,46.1538,84.6154,96.1538,96.1538,92.3077,34.6154,26.9231,3.84615,0,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,15.3846,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2308,34.6154,34.6154,11.5385,0]","[]","[]","[]"
"2018-04-24T09:57:33.761-05:00","4197","1","137","0","[14.0672,6.56934,9.48905,11.3139,14.5985,21.8978,23.7226,29.1971,28.8321,14.9635,4.0146,0.729927,0,10.5839,16.7883,15.6934,0.729927,0.364964,2.18978,2.18978,2.55474,3.28467,0.364964,1.09489,1.09489,0.729927,1.82482,2.55474,0.729927,0,0.729927,0,0.729927,0,0,0,0,0,0,6.56934,48.1752,75.5474,92.3358,84.3066,82.8467,81.0219,81.3869,68.6131,55.4745,48.1752,52.9197,48.1752,32.4818,28.1022,19.3431,13.1387,6.56934,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29927,58.0292,83.9416,89.4161,89.4161,62.7737,41.2409,70.438,84.3066,84.6715,50,5.47445,12.0438,7.29927,1.82482,2.18978,1.45985,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45985,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,1.45985,1.09489,0.729927,0]","[1.75339,19.2308,11.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,26.9231,26.9231,23.0769,19.2308,11.5385,11.5385,15.3846,15.3846,19.2308,11.5385,7.69231,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:57:34.758-05:00","4214","1","137","0","[14.1423,6.56934,9.85401,10.219,17.1533,20.8029,22.6277,25.9124,24.4526,14.2336,4.74453,1.09489,1.45985,11.6788,16.7883,17.1533,2.18978,0.364964,1.82482,2.18978,3.28467,3.28467,0.729927,1.82482,1.82482,1.82482,2.18978,2.55474,0.729927,0,0.364964,0,2.18978,0,0,0,0,0.364964,0,5.47445,49.2701,77.3723,91.6058,84.6715,81.3869,81.7518,80.6569,67.5182,55.1095,48.5401,53.2847,47.0803,32.4818,22.2628,16.4234,11.6788,6.20438,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56934,60.9489,84.3066,89.4161,89.781,66.0584,42.3358,70.8029,87.2263,83.9416,53.6496,7.66423,12.4088,6.93431,1.82482,2.18978,1.45985,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,1.82482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45985,3.28467,1.82482,1.09489,0]","[1.27262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,15.3846,26.9231,26.9231,26.9231,11.5385,15.3846,15.3846,11.5385,3.84615,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:57:35.754-05:00","4231","1","137","0","[14.0457,4.74453,9.85401,9.85401,18.9781,17.1533,17.5182,23.7226,23.3577,13.1387,7.29927,2.18978,3.28467,11.3139,18.6131,17.1533,2.91971,0.729927,1.82482,2.18978,2.18978,3.64964,1.09489,1.82482,3.28467,1.82482,2.18978,3.28467,0.729927,0,0.364964,0.729927,2.18978,1.09489,0,0,0,0.729927,0.364964,5.47445,51.4599,75.5474,90.8759,87.2263,82.8467,81.0219,78.1022,68.6131,55.1095,47.4453,52.9197,48.1752,30.292,19.708,12.7737,9.12409,4.0146,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93431,61.6788,82.1168,87.9562,89.781,65.6934,42.7007,71.1679,86.1314,83.2117,51.8248,9.12409,12.0438,6.56934,1.82482,2.18978,1.09489,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,3.28467,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82482,4.74453,2.55474,1.09489,0]","[0.593891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,19.2308,23.0769,11.5385,3.84615,0,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:57:36.752-05:00","4248","1","137","0","[13.5681,4.37956,10.219,10.219,17.8832,13.1387,14.9635,16.0584,20.073,10.9489,6.56934,2.91971,2.91971,9.12409,16.0584,15.6934,4.0146,1.09489,1.45985,0.729927,2.18978,2.91971,0.729927,1.09489,2.18978,1.82482,2.18978,2.91971,0.729927,0,0,0.729927,1.45985,1.45985,0,0,0,0.729927,0.364964,4.74453,48.1752,76.2774,87.9562,87.5912,83.5766,80.292,75.9124,67.1533,54.7445,47.8102,50.365,49.2701,29.562,16.0584,9.48905,8.75912,3.64964,1.09489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29927,60.9489,81.0219,85.4015,89.4161,63.8686,42.3358,70.438,82.4818,83.5766,50.365,5.83942,12.0438,5.83942,1.82482,1.45985,1.09489,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,3.64964,1.09489,0,0,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,1.82482,5.83942,2.55474,1.09489,0]","[2.85633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,15.3846,23.0769,42.3077,38.4615,19.2308,26.9231,26.9231,23.0769,7.69231,7.69231,15.3846,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2308,19.2308,23.0769,23.0769,23.0769,15.3846,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:57:37.748-05:00","4265","1","137","0","[13.1119,4.74453,10.219,10.9489,17.5182,12.4088,11.3139,12.4088,17.5182,8.75912,5.83942,2.91971,2.55474,6.20438,11.6788,11.6788,3.64964,1.09489,1.09489,0.364964,1.45985,2.55474,0.729927,0,1.82482,1.82482,1.82482,1.82482,0.364964,0,0,0.729927,1.45985,1.82482,0,0,0,0.729927,0.364964,3.64964,47.0803,75.5474,88.3212,88.6861,85.0365,75.1825,72.2628,68.9781,55.1095,48.5401,48.9051,47.4453,29.1971,12.4088,7.29927,8.39416,3.64964,1.09489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0292,58.0292,79.562,86.1314,87.9562,63.1387,40.146,63.8686,86.1314,83.9416,50.7299,6.20438,10.5839,5.10949,1.09489,1.09489,1.09489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,3.64964,0.364964,0,0,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,1.09489,4.0146,2.55474,0.729927,0]","[1.35747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,19.2308,23.0769,23.0769,15.3846,15.3846,19.2308,7.69231,7.69231,15.3846,11.5385,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,7.69231,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:57:38.746-05:00","4282","1","137","0","[12.4222,4.37956,8.75912,11.3139,16.7883,12.0438,9.85401,10.5839,16.4234,7.66423,5.47445,2.91971,1.45985,4.74453,7.29927,7.29927,3.28467,0.729927,0.729927,0,0.364964,0.364964,0,0,1.82482,1.82482,1.09489,0.729927,0,0,0,0.729927,1.45985,1.09489,0,0,0,0.364964,0.364964,4.37956,47.8102,71.1679,89.781,89.0511,83.5766,71.8978,70.073,67.1533,54.0146,46.3504,43.4307,44.5255,28.4672,8.39416,4.74453,6.93431,2.55474,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29927,52.5547,79.562,85.0365,87.2263,60.5839,37.9562,61.3139,83.5766,82.1168,45.9854,4.37956,9.48905,4.0146,1.09489,1.09489,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,3.28467,0.729927,0.729927,0]","[2.1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,19.2308,26.9231,34.6154,26.9231,11.5385,19.2308,23.0769,15.3846,11.5385,11.5385,11.5385,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,11.5385,3.84615,15.3846,23.0769,15.3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:57:39.742-05:00","4299","1","137","0","[11.7271,3.28467,7.66423,8.0292,12.0438,9.85401,7.66423,6.56934,12.0438,5.47445,5.83942,2.91971,1.09489,3.28467,3.64964,5.10949,1.09489,0.729927,0.364964,0,0,0.364964,0,0,0.364964,0.364964,0.729927,0,0,0,0,0,1.45985,0,0,0,0,0,0,5.47445,47.0803,71.8978,88.6861,90.8759,83.5766,72.2628,70.438,66.0584,51.0949,43.0657,41.9708,40.8759,26.6423,7.66423,4.37956,5.83942,2.91971,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10949,50.365,77.7372,83.9416,85.7664,56.2044,33.2117,59.4891,83.2117,81.0219,38.6861,2.55474,8.0292,2.18978,1.09489,1.09489,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,1.09489,0,0,0]","[2.46041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9231,38.4615,46.1538,46.1538,38.4615,30.7692,30.7692,15.3846,7.69231,23.0769,23.0769,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:57:40.739-05:00","4316","1","137","0","[11.0053,2.18978,5.47445,5.10949,7.66423,5.47445,4.37956,4.0146,4.74453,2.55474,4.74453,2.55474,0.729927,2.55474,0.729927,1.09489,0.364964,0,0,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,1.09489,0,0,0,0,0,0,5.10949,47.8102,73.3577,88.3212,89.0511,82.8467,69.3431,68.2482,63.8686,48.5401,43.0657,42.7007,38.3212,22.2628,5.47445,2.55474,6.56934,2.55474,0.729927,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09489,47.0803,77.0073,85.0365,86.4964,54.3796,29.1971,55.4745,83.5766,82.1168,29.927,0.729927,4.37956,1.09489,0.364964,1.09489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0.364964,0,0,0]","[2.71493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846,26.9231,30.7692,30.7692,38.4615,26.9231,26.9231,15.3846,11.5385,19.2308,19.2308,15.3846,15.3846,15.3846,3.84615,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,3.84615,0,0,0,0,0,0,0,0,0,0,0,7.69231,11.5385,0,0,3.84615,7.69231,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T09:57:41.736-05:00","4333","1","137","0","[10.5088,0.364964,1.82482,1.82482,4.74453,2.55474,0.729927,0.364964,1.09489,1.09489,3.64964,1.82482,1.09489,2.18978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20438,46.7153,73.3577,86.4964,85.4015,81.3869,68.2482,67.5182,59.1241,44.5255,41.6058,42.7007,39.0511,19.3431,3.64964,2.18978,3.28467,2.91971,1.09489,0.364964,0.364964,0,0,0,0,0,0,0,0,0.729927,0,0,0,0,0,0,0,0,0,0.364964,44.1606,79.1971,89.0511,88.6861,53.6496,24.8175,52.9197,87.9562,87.2263,18.2482,0,2.55474,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,0]","[1.52715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,15.3846,15.3846,11.5385,19.2308,15.3846,15.3846,19.2308,19.2308,15.3846,15.3846,3.84615,0,11.5385,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,7.69231,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
