"TimeStamp","Counter","PresenceState","MovementIntervalCount","DetectionCount","MovementSlowItem","MovementFastItem","DetectionDistance","DetectionRadarCrossSection","DetectionVelocity"
"2018-04-24T10:01:25.028-05:00","8141","1","137","0","[36.9204,15.6934,14.2336,19.708,24.0876,31.0219,37.5912,41.2409,50.7299,67.1533,67.5182,54.7445,55.8394,56.5693,43.7956,46.3504,52.5547,47.0803,36.4963,43.7956,50,46.7153,47.0803,55.8394,47.4453,34.6715,16.7883,12.0438,10.9489,25.9124,40.146,26.2774,14.9635,10.219,3.64964,5.10949,6.93431,8.39416,3.64964,1.45985,0.729927,2.18978,23.7226,68.9781,81.0219,79.1971,79.562,85.7664,78.8321,75.1825,66.4234,63.8686,75.9124,79.562,72.2628,74.4526,62.0438,47.8102,43.7956,45.9854,39.0511,45.6204,37.9562,29.562,31.3869,32.1168,32.4818,18.6131,6.93431,11.3139,21.5328,28.8321,20.438,9.48905,11.6788,42.3358,76.2774,89.781,83.5766,84.3066,89.4161,90.146,95.6204,93.0657,69.708,74.0876,80.6569,84.3066,71.5328,50.7299,52.5547,59.1241,56.9343,28.4672,5.10949,2.91971,1.09489,2.18978,1.45985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0,0.364964,0,0,2.55474,1.09489,2.55474,4.37956,22.9927,56.5693,94.5256,98.1752,97.4453,94.8905,95.2555,91.6058,81.3869,15.3285,2.18978,4.74453,10.5839]","[4.10068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,7.69231,7.69231,7.69231,3.84615,7.69231,3.84615,3.84615,0,11.5385,19.2308,23.0769,26.9231,38.4615,50,46.1538,46.1538,42.3077,42.3077,38.4615,46.1538,26.9231,30.7692,15.3846,3.84615]","[]","[]","[]"
"2018-04-24T10:01:27.021-05:00","8175","1","137","0","[34.7145,16.0584,14.9635,20.438,25.1825,33.5766,39.781,41.6058,50.365,66.7883,67.5182,55.1095,55.1095,57.6642,42.3358,45.2555,52.5547,47.8102,36.8613,44.8905,52.1898,47.4453,48.1752,56.2044,47.0803,35.7664,16.4234,12.0438,11.6788,26.2774,39.4161,27.0073,14.9635,9.48905,3.64964,5.10949,6.93431,7.29927,3.64964,1.09489,1.09489,1.82482,14.2336,44.5255,53.6496,51.8248,58.3942,65.6934,68.2482,66.4234,57.6642,47.4453,62.4088,75.9124,66.4234,54.3796,48.9051,33.9416,29.927,39.0511,28.8321,34.3066,31.7518,24.8175,25.1825,23.3577,26.2774,12.0438,4.0146,10.5839,21.1679,26.6423,20.8029,11.3139,12.7737,41.9708,77.3723,90.8759,85.0365,85.7664,90.5109,91.2409,95.9854,92.7007,67.5182,74.8175,81.0219,83.5766,72.2628,44.5255,57.6642,59.4891,57.2993,29.562,2.18978,0.729927,0,0.729927,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0,2.55474,1.09489,2.55474,4.37956,27.7372,59.854,93.0657,97.0803,98.9051,94.5256,97.4453,92.3358,81.3869,18.6131,2.18978,9.85401,12.0438]","[6.1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,15.3846,26.9231,30.7692,42.3077,46.1538,50,23.0769,15.3846,0,7.69231,0,0,0,0,0,3.84615,3.84615,3.84615,0,0,0,0,7.69231,7.69231,3.84615,7.69231,7.69231,7.69231,3.84615,0,0,0,0,0,0,0,3.84615,0,0,3.84615,30.7692,38.4615,42.3077,46.1538,61.5385,69.2308,69.2308,50,34.6154,23.0769,23.0769,7.69231]","[]","[]","[]"
"2018-04-24T10:01:28.019-05:00","8192","1","137","0","[33.2117,15.6934,14.9635,20.438,24.0876,32.1168,40.5109,41.9708,51.0949,66.4234,66.4234,54.0146,54.7445,56.2044,41.2409,44.8905,52.5547,46.7153,36.1314,45.2555,50.7299,45.6204,46.3504,52.9197,45.9854,35.0365,15.3285,9.85401,10.219,19.708,32.1168,21.1679,10.9489,9.12409,2.18978,3.64964,4.74453,7.29927,3.28467,1.09489,1.09489,1.45985,9.48905,33.5766,42.7007,43.7956,48.5401,43.4307,59.4891,59.1241,54.3796,47.0803,57.2993,72.2628,58.7591,44.8905,44.1606,29.562,22.2628,30.292,25.9124,33.5766,31.7518,26.2774,22.9927,20.073,22.9927,9.85401,3.28467,9.48905,20.8029,28.1022,20.8029,11.6788,12.4088,43.0657,77.3723,90.8759,84.6715,85.4015,90.5109,90.8759,96.7153,91.9708,66.7883,74.4526,81.3869,83.9416,72.2628,44.1606,55.8394,58.3942,56.5693,29.1971,1.82482,1.45985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0.364964,2.55474,0.729927,2.55474,4.37956,27.0073,64.9635,93.0657,97.8102,98.5401,93.7956,95.2555,92.3358,78.1022,20.073,5.10949,10.9489,14.5985]","[5.17534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846,34.6154,42.3077,50,19.2308,19.2308,26.9231,38.4615,23.0769,11.5385,15.3846,3.84615,0,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,11.5385,7.69231,7.69231,0,0,0,19.2308,30.7692,38.4615,50,46.1538,46.1538,42.3077,11.5385,23.0769,23.0769,19.2308,7.69231]","[]","[]","[]"
"2018-04-24T10:01:29.015-05:00","8209","1","137","0","[30.9709,16.0584,14.9635,21.8978,24.0876,31.7518,39.4161,42.3358,46.3504,59.1241,62.7737,51.8248,49.2701,48.1752,36.8613,40.146,50,45.6204,31.3869,42.7007,47.4453,41.9708,41.6058,45.9854,39.4161,29.927,14.5985,7.66423,6.56934,9.85401,22.9927,14.2336,7.29927,7.66423,1.82482,1.09489,3.28467,5.83942,1.45985,0.729927,0.729927,1.09489,4.37956,17.1533,28.4672,33.9416,31.0219,31.3869,45.2555,50,52.5547,44.1606,54.7445,70.073,51.0949,39.4161,41.2409,25.5474,13.5036,21.8978,23.7226,28.8321,29.562,24.8175,22.2628,19.708,18.2482,9.48905,2.18978,8.75912,20.8029,29.562,20.8029,10.5839,11.3139,43.0657,76.2774,90.146,84.6715,83.5766,90.5109,91.2409,96.3504,89.4161,65.6934,72.2628,79.1971,82.4818,73.3577,46.7153,54.0146,56.5693,55.8394,27.0073,2.18978,1.82482,1.09489,0,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0.364964,1.09489,0,2.55474,4.74453,27.0073,66.4234,91.9708,96.7153,98.1752,94.1606,96.3504,92.7007,78.1022,21.8978,5.10949,11.6788,14.2336]","[1.78167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,23.0769,38.4615,30.7692,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846,23.0769,30.7692,30.7692,30.7692,3.84615,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:01:30.012-05:00","8226","1","137","0","[28.0136,14.9635,14.9635,21.1679,21.5328,28.4672,32.4818,36.1314,39.0511,46.7153,50.7299,42.3358,40.8759,39.4161,25.9124,33.5766,43.0657,38.3212,21.5328,37.5912,43.7956,35.4015,33.9416,36.4963,30.6569,24.0876,11.3139,4.74453,4.37956,5.83942,12.7737,9.12409,4.0146,4.74453,2.18978,0.364964,0.364964,2.55474,1.45985,0.729927,0.729927,0,1.82482,4.74453,13.5036,21.1679,10.5839,9.48905,33.5766,41.6058,51.4599,40.5109,48.5401,66.4234,45.9854,39.4161,40.5109,21.1679,6.56934,13.5036,17.8832,21.8978,24.8175,21.8978,20.8029,17.8832,17.1533,8.39416,1.82482,7.66423,19.708,28.4672,20.8029,9.48905,9.85401,40.146,74.0876,87.9562,82.8467,83.2117,93.4307,93.0657,96.7153,87.9562,64.5985,65.3285,77.3723,79.1971,69.3431,47.4453,55.1095,54.3796,52.1898,23.3577,3.64964,1.82482,1.09489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0,0.729927,0,2.18978,4.37956,28.1022,70.438,94.1606,97.0803,97.8102,94.5256,95.9854,94.1606,77.7372,24.4526,6.56934,12.0438,17.1533]","[1.35747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,19.2308,23.0769,23.0769,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2308,23.0769,30.7692,23.0769,11.5385,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:01:31.008-05:00","8243","1","137","0","[24.5599,14.2336,13.8686,17.8832,14.5985,19.3431,21.1679,24.0876,30.6569,24.8175,26.6423,29.1971,31.3869,27.7372,14.2336,21.8978,35.0365,26.6423,19.3431,28.4672,31.7518,28.8321,24.4526,25.5474,20.438,14.5985,5.47445,3.28467,1.82482,4.0146,6.93431,2.91971,3.28467,3.28467,2.18978,0,0,2.18978,0.364964,0.729927,0.729927,0,1.45985,0.729927,0,3.64964,0,2.91971,23.7226,37.9562,47.8102,35.0365,40.8759,62.7737,39.0511,33.5766,32.4818,17.5182,2.55474,5.47445,10.219,18.2482,21.1679,19.708,18.9781,15.3285,14.9635,6.93431,1.45985,6.93431,17.8832,27.3723,20.073,9.12409,8.39416,35.0365,70.073,82.8467,79.1971,83.9416,94.1606,93.4307,97.0803,87.5912,63.8686,61.3139,70.8029,73.7226,60.5839,45.2555,52.1898,52.1898,45.6204,20.438,4.37956,2.55474,1.09489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,0,0,0,0,0,0.364964,0,0,0.729927,0,2.18978,4.37956,30.6569,74.4526,94.5256,97.4453,97.0803,94.5256,95.2555,94.5256,78.4672,26.2774,9.48905,14.2336,18.9781]","[0.904977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,19.2308,11.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,23.0769,23.0769,19.2308,7.69231,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:01:32.006-05:00","8260","1","137","0","[21.0042,10.219,10.5839,12.7737,10.5839,11.6788,13.8686,16.0584,16.7883,14.2336,14.2336,19.708,20.073,12.7737,7.29927,11.6788,19.708,10.5839,14.9635,20.438,21.8978,19.708,16.4234,14.9635,11.6788,10.5839,4.0146,1.09489,0.364964,1.09489,4.0146,1.45985,1.09489,2.55474,1.82482,0,0,0.364964,0.364964,0.729927,0,0,0.729927,0,0,0,0,0,7.66423,29.562,37.9562,22.6277,33.2117,48.9051,30.6569,21.5328,25.5474,12.0438,0.729927,0.729927,5.10949,14.2336,17.1533,17.5182,16.4234,13.1387,14.2336,5.47445,1.45985,5.47445,14.2336,23.7226,19.708,8.75912,7.29927,30.6569,54.3796,72.9927,70.8029,77.3723,93.7956,95.6204,95.2555,85.7664,59.1241,55.8394,63.5037,64.2336,54.3796,40.8759,47.0803,49.2701,39.4161,16.4234,4.0146,2.18978,1.45985,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,0,0,0,0,0,0.364964,0,0,0.364964,0,1.82482,4.0146,28.8321,75.1825,94.8905,98.1752,97.0803,94.5256,95.2555,92.7007,76.6423,28.4672,13.8686,18.2482,22.2628]","[0.480769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846,19.2308,15.3846,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:01:33.002-05:00","8277","1","137","0","[17.3599,4.37956,6.56934,8.39416,5.83942,4.74453,7.29927,9.48905,10.9489,7.66423,8.39416,9.48905,13.5036,7.29927,3.64964,3.64964,5.10949,5.10949,5.83942,13.1387,12.0438,10.219,7.29927,6.20438,7.66423,4.37956,0.729927,0.364964,0.364964,0,0.729927,0.729927,0,0,0.364964,0,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,11.3139,29.927,10.5839,13.8686,29.562,19.708,13.8686,8.75912,0.364964,0.364964,0,1.09489,10.219,12.7737,15.6934,14.9635,10.9489,10.5839,4.74453,0,2.91971,10.9489,18.9781,19.3431,8.0292,6.20438,25.9124,37.5912,49.635,54.0146,73.7226,90.8759,94.1606,93.7956,82.1168,58.3942,51.8248,55.1095,53.6496,44.5255,34.6715,41.9708,45.9854,36.8613,14.2336,3.28467,1.45985,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,0,0,0,0,0,0,0,0,0.364964,0,1.82482,3.28467,24.4526,72.2628,94.5256,98.5401,96.7153,94.1606,94.8905,92.7007,75.1825,31.0219,16.7883,19.708,21.5328]","[0.197964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,3.84615,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:01:33.999-05:00","8294","1","137","0","[13.9733,1.45985,5.47445,4.74453,1.45985,0.729927,3.28467,5.47445,5.83942,3.28467,2.18978,1.45985,3.28467,1.82482,1.82482,0.729927,1.09489,1.82482,2.18978,5.83942,1.09489,3.28467,2.55474,1.09489,2.91971,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,1.82482,10.9489,7.66423,2.55474,0.364964,0,0,0,0,4.74453,7.29927,11.6788,9.85401,7.66423,5.10949,2.18978,0,1.09489,8.39416,17.5182,16.0584,5.10949,4.0146,20.8029,26.6423,30.6569,33.9416,67.1533,85.7664,91.9708,89.781,80.292,51.8248,50.365,49.2701,41.6058,36.4963,25.1825,33.5766,39.4161,35.4015,12.0438,2.18978,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0,0,0,0,0,0,0,0.364964,0,0,1.82482,17.8832,67.1533,96.3504,97.4453,96.3504,95.2555,91.9708,91.6058,68.6131,27.3723,15.3285,18.9781,18.6131]","[0.707014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846,23.0769,3.84615,0,0,0,0,0,0,0,0,0,3.84615,7.69231,7.69231,7.69231,0,0,3.84615,0,11.5385,7.69231,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:01:34.996-05:00","8311","1","137","0","[11.3595,0,3.64964,3.28467,0.729927,0,1.09489,1.82482,1.45985,0,0,0,0,0.729927,0,0.729927,0.729927,1.45985,1.09489,3.64964,0.364964,1.09489,0.729927,0.729927,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0,0,0,0,0,0.364964,0.729927,1.09489,3.28467,0,1.82482,0,0,0,6.56934,13.5036,9.48905,3.64964,0.729927,4.74453,9.48905,9.48905,12.7737,52.1898,76.6423,81.7518,86.1314,72.6277,43.4307,46.3504,43.4307,36.4963,32.4818,19.708,27.0073,35.0365,29.927,9.12409,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,0,0.364964,13.5036,56.5693,91.6058,96.3504,95.6204,95.2555,85.7664,86.8613,61.6788,20.8029,14.9635,14.9635,15.6934]","[1.66855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7692,34.6154,38.4615,30.7692,23.0769,3.84615,0,0,0,0,0,0,3.84615,7.69231,11.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,7.69231,11.5385,7.69231,3.84615,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
