"TimeStamp","Counter","PresenceState","MovementIntervalCount","DetectionCount","MovementSlowItem","MovementFastItem","DetectionDistance","DetectionRadarCrossSection","DetectionVelocity"
"2018-04-24T10:00:13.255-05:00","6917","1","137","0","[11.1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82482,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,13.8686,18.2482,2.55474,0,0,12.4088,62.0438,88.3212,93.0657,93.4307,91.6058,87.9562,72.9927,58.7591,60.219,59.854,40.5109,25.9124,13.8686,5.10949,3.28467,6.93431,29.1971,50,65.3285,76.2774,71.8978,36.4963,55.8394,74.0876,71.8978,39.781,11.6788,4.74453,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55474,6.93431,4.37956,2.18978,0]","[4.80769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,19.2308,50,88.4615,88.4615,53.8462,42.3077,30.7692,7.69231,0,3.84615,0,3.84615,0,3.84615,23.0769,23.0769,23.0769,19.2308,3.84615,0,7.69231,19.2308,19.2308,19.2308,7.69231,23.0769,7.69231,15.3846,26.9231,11.5385,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:00:15.249-05:00","6951","1","137","0","[10.4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,7.29927,11.3139,0,0,0,18.9781,74.0876,94.5256,97.0803,94.1606,89.781,87.9562,74.8175,64.9635,64.5985,58.3942,43.4307,27.3723,18.6131,6.93431,4.0146,7.29927,28.1022,45.9854,56.9343,68.2482,35.4015,14.9635,47.4453,66.4234,63.1387,29.1971,3.28467,1.45985,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09489,5.10949,2.18978,1.45985,0]","[4.52489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,7.69231,3.84615,30.7692,69.2308,84.6154,80.7692,76.9231,53.8462,42.3077,30.7692,15.3846,15.3846,7.69231,7.69231,0,0,0,0,0,3.84615,0,0,3.84615,3.84615,3.84615,3.84615,0,0,0,0,0,0,11.5385,19.2308,7.69231,7.69231,11.5385,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:00:16.246-05:00","6968","1","137","0","[10.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927,1.82482,0,0,0,18.9781,73.7226,94.1606,98.1752,93.4307,90.8759,88.6861,74.8175,64.5985,64.2336,58.0292,44.8905,29.562,21.1679,8.0292,5.10949,8.75912,29.562,47.0803,56.5693,59.854,22.2628,10.5839,41.2409,64.9635,63.1387,26.6423,2.55474,1.45985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82482,1.45985,0,0]","[4.04412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4615,65.3846,73.0769,76.9231,65.3846,50,26.9231,26.9231,26.9231,3.84615,3.84615,7.69231,7.69231,0,0,0,0,0,0,0,11.5385,23.0769,30.7692,11.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:00:17.242-05:00","6985","1","137","0","[10.0606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5182,74.4526,94.1606,97.4453,94.1606,93.4307,91.2409,77.7372,66.0584,65.6934,56.2044,41.9708,32.8467,24.4526,10.5839,5.47445,8.0292,31.7518,46.3504,56.5693,56.9343,18.2482,7.66423,39.4161,66.4234,61.6788,27.7372,1.82482,1.45985,0,0,0,0,0.364964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0]","[3.56335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0769,61.5385,92.3077,88.4615,61.5385,42.3077,15.3846,11.5385,23.0769,11.5385,3.84615,3.84615,0,0,0,0,0,0,0,0,3.84615,23.0769,19.2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:00:18.240-05:00","7002","1","137","0","[9.99088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9781,73.7226,96.7153,96.3504,95.6204,92.3358,93.0657,80.292,70.438,65.6934,55.8394,40.146,34.6715,25.1825,10.9489,6.20438,6.56934,30.292,47.0803,55.4745,55.1095,14.9635,4.0146,34.6715,62.7737,57.6642,29.927,2.18978,1.45985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,0,0]","[7.91855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,19.2308,50,65.3846,65.3846,65.3846,50,53.8462,76.9231,92.3077,80.7692,23.0769,19.2308,11.5385,0,0,0,0,0,0,7.69231,73.0769,100,96.1538,76.9231,0,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,15.3846,15.3846,3.84615,0]","[]","[]","[]"
"2018-04-24T10:00:19.236-05:00","7019","1","137","0","[9.81108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364964,24.0876,73.7226,97.0803,96.3504,93.7956,92.3358,93.7956,84.3066,69.708,67.1533,54.0146,35.0365,35.0365,29.1971,12.4088,6.20438,5.47445,28.1022,45.6204,52.9197,51.4599,11.6788,1.45985,30.6569,58.7591,54.7445,26.6423,1.45985,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4.2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,23.0769,38.4615,42.3077,53.8462,61.5385,46.1538,38.4615,50,65.3846,65.3846,34.6154,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,0,0,7.69231,11.5385,7.69231,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:00:20.234-05:00","7036","1","137","0","[9.57224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09489,23.7226,75.1825,96.3504,97.8102,93.7956,93.7956,92.7007,87.2263,72.2628,67.8832,48.1752,36.4963,36.1314,31.0219,13.5036,5.83942,4.74453,24.8175,43.7956,50.7299,50.365,8.75912,1.09489,24.8175,50.7299,47.0803,20.8029,1.09489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[5.96719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,46.1538,69.2308,76.9231,76.9231,84.6154,84.6154,88.4615,65.3846,23.0769,19.2308,19.2308,26.9231,30.7692,19.2308,11.5385,0,0,0,0,3.84615,11.5385,0,0,7.69231,11.5385,11.5385,3.84615,0,0,3.84615,7.69231,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:00:21.230-05:00","7053","1","137","0","[9.30657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09489,21.1679,75.5474,94.8905,97.8102,93.0657,93.0657,94.1606,89.4161,74.0876,67.1533,46.7153,38.3212,36.8613,28.4672,12.7737,6.20438,3.64964,24.8175,40.8759,47.4453,46.7153,7.29927,0.729927,21.8978,41.9708,42.7007,16.0584,0.729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[7.97511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.2308,92.3077,100,96.1538,96.1538,84.6154,80.7692,65.3846,42.3077,26.9231,30.7692,26.9231,19.2308,0,0,0,3.84615,3.84615,0,0,0,0,0,0,3.84615,3.84615,11.5385,23.0769,46.1538,53.8462,57.6923,42.3077,0,0,0,0,0,0,0,0,0,0,0,0,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:00:22.227-05:00","7070","1","137","0","[9.2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82482,22.6277,77.7372,94.5256,96.3504,93.4307,92.7007,93.7956,88.3212,77.3723,62.4088,43.7956,41.2409,41.6058,27.3723,14.5985,6.20438,2.18978,21.5328,37.9562,46.3504,45.6204,6.56934,0.364964,22.6277,41.6058,40.146,17.5182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[8.48416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3846,46.1538,26.9231,7.69231,50,76.9231,96.1538,84.6154,76.9231,96.1538,96.1538,80.7692,73.0769,53.8462,7.69231,0,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5385,26.9231,34.6154,34.6154,23.0769,11.5385,11.5385,23.0769,30.7692,15.3846,15.3846,7.69231,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
"2018-04-24T10:00:23.224-05:00","7087","1","137","0","[9.32535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64964,32.8467,76.6423,93.4307,95.6204,93.4307,93.0657,92.7007,88.6861,78.4672,55.4745,44.1606,42.3358,44.5255,27.3723,16.7883,8.39416,2.91971,19.708,34.3066,44.1606,44.8905,6.56934,0.364964,21.8978,45.6204,44.8905,15.3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[12.3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6154,76.9231,100,96.1538,96.1538,92.3077,92.3077,92.3077,84.6154,65.3846,57.6923,46.1538,30.7692,30.7692,26.9231,26.9231,34.6154,15.3846,11.5385,0,3.84615,11.5385,7.69231,0,0,0,0,0,0,0,0,3.84615,26.9231,46.1538,53.8462,65.3846,61.5385,34.6154,26.9231,30.7692,42.3077,57.6923,34.6154,26.9231,7.69231,0,0,3.84615,7.69231,7.69231,0,0,3.84615,3.84615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[]","[]","[]"
